patent_id	assignee_sequence	assignee_id	disambig_assignee_individual_name_first	disambig_assignee_individual_name_last	disambig_assignee_organization	assignee_type	location_id
11000427	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0118
11000428	1	org:0016			Meta Platforms, Inc.	2	loc-0050
11000429	1	org:0010			Toyota Motor Corporation	2	loc-0114
11000430	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0487
11000431	1	org:0007			Google LLC	2	loc-0279
11000432	1	org:0018			General Electric Company	2	loc-0391
11000433	1	org:0027			Cisco Technology, Inc.	2	loc-0486
11000434	1	org:0024			Hitachi, Ltd.	2	loc-0543
11000435	1	org:0016			Meta Platforms, Inc.	2	loc-0463
11000436	1	org:0006			Apple Inc.	2	loc-0275
11000437	1	org:0016			Meta Platforms, Inc.	2	loc-0297
11000438	1	org:0021			Ford Global Technologies, LLC	2	loc-0174
11000438	2	org:0022			NVIDIA Corporation	2	loc-0154
11000439	1	org:0016			Meta Platforms, Inc.	2	loc-0393
11000440	1	org:0013			TSMC Limited	2	loc-0080
11000441	1	org:0024			Hitachi, Ltd.	2	loc-0565
11000442	1	org:0022			NVIDIA Corporation	2	loc-0521
11000443	1	org:0030			ASML Netherlands B.V.	2	loc-0405
11000444	1	org:0030			ASML Netherlands B.V.	2	loc-0455
11000445	1	org:0010			Toyota Motor Corporation	2	loc-0479
11000446	1	org:0025			BYD Company Limited	2	loc-0148
11000447	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0276
11000448	1	org:0004			Intel Corporation	2	loc-0234
11000449	1	org:0009			Sony Group Corporation	2	loc-0287
11000450	1	org:0008			Qualcomm Incorporated	2	loc-0231
11000451	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0451
11000452	1	org:0022			NVIDIA Corporation	2	loc-0161
11000453	1	org:0022			NVIDIA Corporation	2	loc-0558
11000454	1	org:0000			International Business Machines Corporation	2	loc-0146
11000455	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0292
11000456	1	org:0031			Tesla, Inc.	2	loc-0565
11000457	1	org:0022			NVIDIA Corporation	2	loc-0419
11000458	1	org:0026			Dell Products L.P.	2	loc-0561
11000459	1	org:0027			Cisco Technology, Inc.	2	loc-0059
11000461	1	org:0006			Apple Inc.	2	loc-0182
11000461	2	org:0011			LG Electronics Inc.	2	loc-0101
11000463	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0170
11000464	1	org:0011			LG Electronics Inc.	2	loc-0077
11000464	2	org:0030			ASML Netherlands B.V.	2	loc-0091
11000465	1	org:0031			Tesla, Inc.	2	loc-0210
11000465	2	org:0023			Micron Technology, Inc.	2	loc-0496
11000466	1	org:0025			BYD Company Limited	2	loc-0147
11000467	1	org:0006			Apple Inc.	2	loc-0113
11000468	1	org:0009			Sony Group Corporation	2	loc-0132
11000469	1	org:0012			Panasonic Holdings Corporation	2	loc-0005
11000470	1	org:0011			LG Electronics Inc.	2	loc-0174
11000472	1	org:0011			LG Electronics Inc.	2	loc-0070
11000473	1	org:0019			Siemens Aktiengesellschaft	2	loc-0081
11000474	1	org:0000			International Business Machines Corporation	2	loc-0572
11000475	1	org:0016			Meta Platforms, Inc.	2	loc-0154
11000477	1	org:0011			LG Electronics Inc.	2	loc-0460
11000478	1	org:0031			Tesla, Inc.	2	loc-0141
11000479	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0567
11000480	1	org:0029			SAP SE	2	loc-0124
11000481	1	org:0002			Canon Inc.	2	loc-0521
11000482	1	org:0026			Dell Products L.P.	2	loc-0018
11000483	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0300
11000484	1	org:0007			Google LLC	2	loc-0296
11000485	1	org:0000			International Business Machines Corporation	2	loc-0183
11000487	1	org:0002			Canon Inc.	2	loc-0414
11000488	1	org:0013			TSMC Limited	2	loc-0356
11000489	1	org:0000			International Business Machines Corporation	2	loc-0155
11000490	1	org:0004			Intel Corporation	2	loc-0341
11000491	1	org:0029			SAP SE	2	loc-0403
11000492	1	org:0013			TSMC Limited	2	loc-0506
11000493	1	org:0029			SAP SE	2	loc-0192
11000494	1	org:0024			Hitachi, Ltd.	2	loc-0333
11000495	1	org:0004			Intel Corporation	2	loc-0423
11000496	1	org:0019			Siemens Aktiengesellschaft	2	loc-0469
11000497	1	org:0009			Sony Group Corporation	2	loc-0011
11000498	1	org:0008			Qualcomm Incorporated	2	loc-0597
11000499	1	org:0029			SAP SE	2	loc-0197
11000500	1	org:0025			BYD Company Limited	2	loc-0106
11000501	1	org:0008			Qualcomm Incorporated	2	loc-0171
11000502	1	org:0022			NVIDIA Corporation	2	loc-0351
11000503	1	org:0017			Boeing Company, The	2	loc-0291
11000504	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0574
11000505	1	org:0025			BYD Company Limited	2	loc-0234
11000506	1	org:0015			Amazon Technologies, Inc.	2	loc-0581
11000507	1	org:0025			BYD Company Limited	2	loc-0397
11000508	1	org:0022			NVIDIA Corporation	2	loc-0455
11000509	1	org:0019			Siemens Aktiengesellschaft	2	loc-0149
11000510	1	org:0006			Apple Inc.	2	loc-0115
11000511	1	org:0013			TSMC Limited	2	loc-0359
11000512	1	org:0009			Sony Group Corporation	2	loc-0383
11000514	1	org:0025			BYD Company Limited	2	loc-0312
11000514	2	org:0005			Huawei Technologies Co., Ltd.	2	loc-0532
11000515	1	org:0027			Cisco Technology, Inc.	2	loc-0161
11000515	2	org:0022			NVIDIA Corporation	2	loc-0261
11000516	1	org:0010			Toyota Motor Corporation	2	loc-0282
11000517	1	org:0015			Amazon Technologies, Inc.	2	loc-0385
11000518	1	org:0017			Boeing Company, The	2	loc-0152
11000520	1	org:0020			Robert Bosch GmbH	2	loc-0342
11000521	1	org:0010			Toyota Motor Corporation	2	loc-0419
11000521	2	org:0015			Amazon Technologies, Inc.	2	loc-0314
11000522	1	org:0009			Sony Group Corporation	2	loc-0506
11000523	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0362
11000523	2	org:0030			ASML Netherlands B.V.	2	loc-0233
11000524	1	org:0011			LG Electronics Inc.	2	loc-0336
11000525	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0026
11000526	1	org:0004			Intel Corporation	2	loc-0553
11000527	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0217
11000528	1	org:0018			General Electric Company	2	loc-0401
11000529	1	org:0025			BYD Company Limited	2	loc-0555
11000530	1	org:0019			Siemens Aktiengesellschaft	2	loc-0298
11000531	1	org:0009			Sony Group Corporation	2	loc-0077
11000532	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0429
11000533	1	org:0015			Amazon Technologies, Inc.	2	loc-0556
11000534	1	org:0023			Micron Technology, Inc.	2	loc-0541
11000535	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0321
11000535	2	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0082
11000536	1	org:0016			Meta Platforms, Inc.	2	loc-0397
11000537	1	org:0004			Intel Corporation	2	loc-0246
11000538	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0204
11000539	1	org:0025			BYD Company Limited	2	loc-0451
11000540	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0331
11000541	1	org:0012			Panasonic Holdings Corporation	2	loc-0292
11000542	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0272
11000543	1	org:0017			Boeing Company, The	2	loc-0447
11000544	1	org:0011			LG Electronics Inc.	2	loc-0002
11000545	1	org:0008			Qualcomm Incorporated	2	loc-0294
11000546	1	org:0031			Tesla, Inc.	2	loc-0099
11000547	1	org:0011			LG Electronics Inc.	2	loc-0593
11000548	1	org:0009			Sony Group Corporation	2	loc-0135
11000549	1	org:0007			Google LLC	2	loc-0279
11000549	2	org:0020			Robert Bosch GmbH	2	loc-0064
11000550	1	org:0015			Amazon Technologies, Inc.	2	loc-0476
11000550	2	org:0004			Intel Corporation	2	loc-0146
11000551	1	org:0008			Qualcomm Incorporated	2	loc-0127
11000551	2	org:0001			Samsung Electronics Co., Ltd.	2	loc-0333
11000552	1	org:0009			Sony Group Corporation	2	loc-0136
11000553	1	org:0023			Micron Technology, Inc.	2	loc-0592
11000554	1	org:0022			NVIDIA Corporation	2	loc-0402
11000555	1	org:0021			Ford Global Technologies, LLC	2	loc-0250
11000556	1	org:0009			Sony Group Corporation	2	loc-0226
11000557	1	org:0016			Meta Platforms, Inc.	2	loc-0099
11000558	1	org:0019			Siemens Aktiengesellschaft	2	loc-0195
11000559	1	org:0022			NVIDIA Corporation	2	loc-0561
11000560	1	org:0020			Robert Bosch GmbH	2	loc-0160
11000562	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0593
11000563	1	org:0017			Boeing Company, The	2	loc-0353
11000564	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0389
11000564	2	org:0028			Oracle International Corporation	2	loc-0405
11000565	1	org:0012			Panasonic Holdings Corporation	2	loc-0158
11000566	1	org:0004			Intel Corporation	2	loc-0579
11000567	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0233
11000569	1	org:0022			NVIDIA Corporation	2	loc-0278
11000570	1	org:0020			Robert Bosch GmbH	2	loc-0236
11000571	1	org:0027			Cisco Technology, Inc.	2	loc-0568
11000572	1	org:0023			Micron Technology, Inc.	2	loc-0236
11000573	1	org:0012			Panasonic Holdings Corporation	2	loc-0512
11000574	1	org:0024			Hitachi, Ltd.	2	loc-0241
11000575	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0573
11000576	1	org:0023			Micron Technology, Inc.	2	loc-0271
11000577	1	org:0000			International Business Machines Corporation	2	loc-0396
11000580	1	org:0004			Intel Corporation	2	loc-0151
11000581	1	org:0002			Canon Inc.	2	loc-0040
11000583	1	org:0013			TSMC Limited	2	loc-0302
11000583	2	org:0010			Toyota Motor Corporation	2	loc-0040
11000584	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0165
11000585	1	org:0010			Toyota Motor Corporation	2	loc-0340
11000586	1	org:0019			Siemens Aktiengesellschaft	2	loc-0563
11000587	1	org:0018			General Electric Company	2	loc-0348
11000588	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0303
11000589	1	org:0017			Boeing Company, The	2	loc-0137
11000590	1	org:0017			Boeing Company, The	2	loc-0187
11000591	1	org:0007			Google LLC	2	loc-0431
11000592	1	org:0006			Apple Inc.	2	loc-0054
11000593	1	org:0004			Intel Corporation	2	loc-0198
11000594	1	org:0004			Intel Corporation	2	loc-0173
11000595	1	org:0000			International Business Machines Corporation	2	loc-0334
11000596	1	org:0026			Dell Products L.P.	2	loc-0355
11000597	1	org:0016			Meta Platforms, Inc.	2	loc-0496
11000598	1	org:0021			Ford Global Technologies, LLC	2	loc-0063
11000599	1	org:0030			ASML Netherlands B.V.	2	loc-0268
11000600	1	org:0025			BYD Company Limited	2	loc-0492
11000601	1	org:0013			TSMC Limited	2	loc-0598
11000602	1	org:0002			Canon Inc.	2	loc-0428
11000603	1	org:0006			Apple Inc.	2	loc-0114
11000603	2	org:0015			Amazon Technologies, Inc.	2	loc-0488
11000604	1	org:0030			ASML Netherlands B.V.	2	loc-0209
11000605	1	org:0028			Oracle International Corporation	2	loc-0332
11000606	1	org:0030			ASML Netherlands B.V.	2	loc-0315
11000607	1	org:0007			Google LLC	2	loc-0491
11000608	1	org:0008			Qualcomm Incorporated	2	loc-0334
11000609	1	org:0020			Robert Bosch GmbH	2	loc-0460
11000610	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0385
11000611	1	org:0006			Apple Inc.	2	loc-0034
11000612	1	org:0004			Intel Corporation	2	loc-0064
11000613	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0265
11000614	1	org:0016			Meta Platforms, Inc.	2	loc-0059
11000616	1	org:0025			BYD Company Limited	2	loc-0463
11000616	2	org:0009			Sony Group Corporation	2	loc-0264
11000617	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0469
11000617	2	org:0013			TSMC Limited	2	loc-0122
11000618	1	org:0000			International Business Machines Corporation	2	loc-0567
11000619	1	org:0012			Panasonic Holdings Corporation	2	loc-0159
11000620	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0096
11000621	1	org:0025			BYD Company Limited	2	loc-0205
11000622	1	org:0016			Meta Platforms, Inc.	2	loc-0527
11000623	1	org:0020			Robert Bosch GmbH	2	loc-0181
11000624	1	org:0019			Siemens Aktiengesellschaft	2	loc-0375
11000625	1	org:0028			Oracle International Corporation	2	loc-0137
11000626	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0046
11000627	1	org:0011			LG Electronics Inc.	2	loc-0531
11000628	1	org:0031			Tesla, Inc.	2	loc-0382
11000630	1	org:0008			Qualcomm Incorporated	2	loc-0297
11000630	2	org:0007			Google LLC	2	loc-0308
11000631	1	org:0029			SAP SE	2	loc-0339
11000632	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0446
11000633	1	org:0010			Toyota Motor Corporation	2	loc-0313
11000634	1	org:0022			NVIDIA Corporation	2	loc-0086
11000635	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0225
11000636	1	org:0012			Panasonic Holdings Corporation	2	loc-0072
11000636	2	org:0010			Toyota Motor Corporation	2	loc-0213
11000637	1	org:0026			Dell Products L.P.	2	loc-0325
11000638	1	org:0013			TSMC Limited	2	loc-0436
11000639	1	org:0019			Siemens Aktiengesellschaft	2	loc-0537
11000640	1	org:0017			Boeing Company, The	2	loc-0485
11000641	1	org:0016			Meta Platforms, Inc.	2	loc-0164
11000642	1	org:0030			ASML Netherlands B.V.	2	loc-0553
11000643	1	org:0002			Canon Inc.	2	loc-0222
11000644	1	org:0012			Panasonic Holdings Corporation	2	loc-0505
11000644	2	org:0001			Samsung Electronics Co., Ltd.	2	loc-0439
11000645	1	org:0031			Tesla, Inc.	2	loc-0221
11000646	1	org:0024			Hitachi, Ltd.	2	loc-0169
11000647	1	org:0024			Hitachi, Ltd.	2	loc-0197
11000648	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0538
11000649	1	org:0017			Boeing Company, The	2	loc-0514
11000649	2	org:0007			Google LLC	2	loc-0527
11000650	1	org:0017			Boeing Company, The	2	loc-0153
11000651	1	org:0013			TSMC Limited	2	loc-0112
11000652	1	org:0021			Ford Global Technologies, LLC	2	loc-0150
11000653	1	org:0004			Intel Corporation	2	loc-0476
11000654	1	org:0007			Google LLC	2	loc-0288
11000655	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0501
11000656	1	org:0019			Siemens Aktiengesellschaft	2	loc-0052
11000657	1	org:0027			Cisco Technology, Inc.	2	loc-0083
11000658	1	org:0016			Meta Platforms, Inc.	2	loc-0160
11000659	1	org:0017			Boeing Company, The	2	loc-0129
11000660	1	org:0031			Tesla, Inc.	2	loc-0474
11000661	1	org:0007			Google LLC	2	loc-0023
11000663	1	org:0021			Ford Global Technologies, LLC	2	loc-0571
11000664	1	org:0026			Dell Products L.P.	2	loc-0397
11000665	1	org:0017			Boeing Company, The	2	loc-0317
11000666	1	org:0019			Siemens Aktiengesellschaft	2	loc-0412
11000667	1	org:0015			Amazon Technologies, Inc.	2	loc-0219
11000667	2	org:0017			Boeing Company, The	2	loc-0522
11000668	1	org:0026			Dell Products L.P.	2	loc-0004
11000669	1	org:0009			Sony Group Corporation	2	loc-0514
11000670	1	org:0019			Siemens Aktiengesellschaft	2	loc-0415
11000671	1	org:0028			Oracle International Corporation	2	loc-0466
11000672	1	org:0018			General Electric Company	2	loc-0003
11000674	1	org:0002			Canon Inc.	2	loc-0230
11000675	1	org:0013			TSMC Limited	2	loc-0316
11000676	1	org:0006			Apple Inc.	2	loc-0287
11000677	1	org:0013			TSMC Limited	2	loc-0320
11000678	1	org:0013			TSMC Limited	2	loc-0409
11000678	2	org:0012			Panasonic Holdings Corporation	2	loc-0338
11000679	1	org:0009			Sony Group Corporation	2	loc-0354
11000680	1	org:0004			Intel Corporation	2	loc-0433
11000681	1	org:0013			TSMC Limited	2	loc-0148
11000682	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0077
11000683	1	org:0027			Cisco Technology, Inc.	2	loc-0331
11000684	1	org:0010			Toyota Motor Corporation	2	loc-0310
11000685	1	org:0027			Cisco Technology, Inc.	2	loc-0068
11000686	1	org:0022			NVIDIA Corporation	2	loc-0283
11000687	1	org:0013			TSMC Limited	2	loc-0251
11000688	1	org:0012			Panasonic Holdings Corporation	2	loc-0500
11000689	1	org:0028			Oracle International Corporation	2	loc-0257
11000690	1	org:0010			Toyota Motor Corporation	2	loc-0362
11000691	1	org:0028			Oracle International Corporation	2	loc-0139
11000692	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0523
11000693	1	org:0031			Tesla, Inc.	2	loc-0586
11000694	1	org:0018			General Electric Company	2	loc-0484
11000695	1	org:0023			Micron Technology, Inc.	2	loc-0475
11000696	1	org:0027			Cisco Technology, Inc.	2	loc-0100
11000697	1	org:0018			General Electric Company	2	loc-0485
11000698	1	org:0002			Canon Inc.	2	loc-0420
11000699	1	org:0026			Dell Products L.P.	2	loc-0431
11000700	1	org:0027			Cisco Technology, Inc.	2	loc-0517
11000701	1	org:0018			General Electric Company	2	loc-0533
11000702	1	org:0027			Cisco Technology, Inc.	2	loc-0252
11000703	1	org:0013			TSMC Limited	2	loc-0235
11000704	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0076
11000705	1	org:0019			Siemens Aktiengesellschaft	2	loc-0469
11000706	1	org:0016			Meta Platforms, Inc.	2	loc-0285
11000707	1	org:0028			Oracle International Corporation	2	loc-0178
11000708	1	org:0029			SAP SE	2	loc-0148
11000709	1	org:0021			Ford Global Technologies, LLC	2	loc-0117
11000710	1	org:0027			Cisco Technology, Inc.	2	loc-0353
11000711	1	org:0011			LG Electronics Inc.	2	loc-0394
11000712	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0286
11000713	1	org:0024			Hitachi, Ltd.	2	loc-0446
11000714	1	org:0021			Ford Global Technologies, LLC	2	loc-0529
11000715	1	org:0010			Toyota Motor Corporation	2	loc-0223
11000715	2	org:0027			Cisco Technology, Inc.	2	loc-0378
11000716	1	org:0015			Amazon Technologies, Inc.	2	loc-0028
11000717	1	org:0023			Micron Technology, Inc.	2	loc-0168
11000718	1	org:0008			Qualcomm Incorporated	2	loc-0504
11000719	1	org:0019			Siemens Aktiengesellschaft	2	loc-0059
11000720	1	org:0010			Toyota Motor Corporation	2	loc-0590
11000721	1	org:0004			Intel Corporation	2	loc-0298
11000723	1	org:0023			Micron Technology, Inc.	2	loc-0492
11000724	1	org:0031			Tesla, Inc.	2	loc-0273
11000725	1	org:0000			International Business Machines Corporation	2	loc-0435
11000726	1	org:0027			Cisco Technology, Inc.	2	loc-0009
11000727	1	org:0000			International Business Machines Corporation	2	loc-0543
11000727	2	org:0001			Samsung Electronics Co., Ltd.	2	loc-0475
11000728	1	org:0007			Google LLC	2	loc-0108
11000729	1	org:0020			Robert Bosch GmbH	2	loc-0149
11000730	1	org:0000			International Business Machines Corporation	2	loc-0101
11000731	1	org:0021			Ford Global Technologies, LLC	2	loc-0138
11000732	1	org:0000			International Business Machines Corporation	2	loc-0023
11000733	1	org:0022			NVIDIA Corporation	2	loc-0498
11000734	1	org:0007			Google LLC	2	loc-0252
11000735	1	org:0007			Google LLC	2	loc-0347
11000736	1	org:0026			Dell Products L.P.	2	loc-0453
11000736	2	org:0011			LG Electronics Inc.	2	loc-0095
11000737	1	org:0016			Meta Platforms, Inc.	2	loc-0504
11000738	1	org:0022			NVIDIA Corporation	2	loc-0475
11000740	1	org:0010			Toyota Motor Corporation	2	loc-0178
11000741	1	org:0020			Robert Bosch GmbH	2	loc-0248
11000742	1	org:0008			Qualcomm Incorporated	2	loc-0479
11000743	1	org:0020			Robert Bosch GmbH	2	loc-0032
11000744	1	org:0031			Tesla, Inc.	2	loc-0532
11000745	1	org:0011			LG Electronics Inc.	2	loc-0427
11000746	1	org:0025			BYD Company Limited	2	loc-0448
11000747	1	org:0013			TSMC Limited	2	loc-0106
11000748	1	org:0013			TSMC Limited	2	loc-0072
11000749	1	org:0026			Dell Products L.P.	2	loc-0139
11000750	1	org:0029			SAP SE	2	loc-0070
11000752	1	org:0013			TSMC Limited	2	loc-0074
11000753	1	org:0023			Micron Technology, Inc.	2	loc-0556
11000754	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0310
11000755	1	org:0008			Qualcomm Incorporated	2	loc-0155
11000755	2	org:0012			Panasonic Holdings Corporation	2	loc-0116
11000756	1	org:0016			Meta Platforms, Inc.	2	loc-0364
