patent_id,title,abstract,filing_date,year
4436650,Low voltage ceramic varistor,,1984-03-13,1984
4436211,Safety package,,1984-03-13,1984
4436114,Hydraulic valve mechanism,,1984-03-13,1984
4437763,Control of detector gain hysteresis in a single beam spectrophotometer,,1984-03-20,1984
4437795,Mine roof anchor assembly,,1984-03-20,1984
4440881,"Aqueous, adhesive coating composition with a non-selfcrosslinkable elastomer for use with filamentary materials",,1984-04-03,1984
4440366,Parachute control apparatus,,1984-04-03,1984
4440124,Internal combustion engine,,1984-04-03,1984
4442756,Heat sensitive locking device,,1984-04-17,1984
4445244,Sectional boat joint construction,,1984-05-01,1984
4447168,Bottom margin indicator apparatus for typewriters and the like,,1984-05-08,1984
4448224,Tug boat cover rolling apparatus,,1984-05-15,1984
4448659,Method and apparatus for evaporation arc stabilization including initial target cleaning,,1984-05-15,1984
4448884,Glass-surface microcarrier for growth of cell cultures,,1984-05-15,1984
4449814,Exposure device,,1984-05-22,1984
4451834,Transfer type heat sensitive recording device,,1984-05-29,1984
4452617,Dirty gas inlet for a filter in a baghouse installation,,1984-06-05,1984
4452481,Lifting tongs,,1984-06-05,1984
D274146,Spittoon can retainer,,1984-06-05,1984
4452876,"Steam, water or heat developing diazotype material",,1984-06-05,1984
4453445,Saxophone valve key,,1984-06-12,1984
4454195,Magnetic recording medium,,1984-06-12,1984
4455423,Process for the manufacture of cyanuric acid by heating urea at a temperature above its melting point,,1984-06-19,1984
4457420,Apparatus for diverting objects from a main conveyor path,,1984-07-03,1984
4461408,Dispenser,,1984-07-24,1984
D274848,Cosmetic pot,,1984-07-24,1984
4462950,Method of producing a tubular article having an annular groove therein,,1984-07-31,1984
4464396,4-[N-(Hydroxybenzyl)aminomethyl]cyclohexane-1-carboxylic acid,,1984-08-07,1984
4463756,Ventilation apparatus for artificial respiration,,1984-08-07,1984
4463528,Articulated aerial boom and an elbow linkage assembly therefore,,1984-08-07,1984
4465285,Variable contact centrifugally operated seal mechanism,,1984-08-14,1984
4467435,Infrared gas analyzer having detector elements of differing types,,1984-08-21,1984
4467031,Enzyme-immunoassay for carcinoembryonic antigen,,1984-08-21,1984
4467798,Transportable hyperbaric life support chamber,,1984-08-28,1984
4468028,Playing board simulating an action game,,1984-08-28,1984
4468024,Vaulting pole end plug,,1984-08-28,1984
4469798,"Low melting, opaque enamel frit",,1984-09-04,1984
D275406,Pencil holder,,1984-09-04,1984
D275375,Portable security alarm,,1984-09-04,1984
4470815,Method of making custom dentures,,1984-09-11,1984
4471417,"Poly-bis-triazinylimides, their preparation",,1984-09-11,1984
4472333,Ceramic substrate for semiconductor package and method of manufacture,,1984-09-18,1984
4471514,Apparatus for imparting visual surface effects to relatively moving materials,,1984-09-18,1984
4471512,Friction clip for merchandise display hooks and the like,,1984-09-18,1984
4472936,Method and apparatus for controlling combustion of gasified fuel,,1984-09-25,1984
4475860,Apparatus for discharging radioactive waste from its container,,1984-10-09,1984
D275873,Toy vehicle,,1984-10-09,1984
4477232,Hydraulically actuated reciprocating piston pump,,1984-10-16,1984
4477196,Analog electronic timepiece,,1984-10-16,1984
4482823,Rpm-to-voltage converter,,1984-11-13,1984
4482593,Flocked floor mat with hydrophilic adhesive,,1984-11-13,1984
4483595,Liquid crystal compositions,,1984-11-20,1984
4485513,Washing machine for a waste container,,1984-12-04,1984
D276854,Headband or the like,,1984-12-25,1984
4494800,Interlock braking system for motorcycles,,1985-01-22,1985
4495658,Bib having a duplex refastenable tape-tab fastener,,1985-01-29,1985
D277361,Container body,,1985-01-29,1985
4498194,Multifrequency scanning receiver with priority frequency monitoring,,1985-02-05,1985
4502126,Apparatus for detecting an amount of liquid remained in a vessel,,1985-02-26,1985
4501676,Polytetrafluoroethylene solid lubricant materials,,1985-02-26,1985
4501679,Bicyclic amide ketal derivatives,,1985-02-26,1985
4502079,Signal sampling network with reduced offset error,,1985-02-26,1985
4502270,Crop divider with illuminated points,,1985-03-05,1985
4502456,Apparatus for dressing grinding wheels,,1985-03-05,1985
4503299,Control-lever for a game,,1985-03-05,1985
4504940,Stylus for use with video disc and method of grinding such stylus,,1985-03-12,1985
4504165,"Ball-and-socket joint, especially for mounting the casing of an orientable rear-view mirror",,1985-03-12,1985
4506594,Fluid flow control apparatus and method,,1985-03-26,1985
4506415,Security seal and tag holder,,1985-03-26,1985
4509387,Actuator assembly for remotely controlling a valve,,1985-04-09,1985
4514106,Table upright connector member and process for making the same,,1985-04-30,1985
4516254,X-Ray lithographic apparatus,,1985-05-07,1985
4517231,Hollow enclosed seamless polymeric article containing a baffle,,1985-05-14,1985
4516898,"Devices for extracting solid materials in bulk in the finely divided state, from the bottom of a silo",,1985-05-14,1985
4517077,Shaped catalyst particle for use in hydroprocessing of petroleum oils,,1985-05-14,1985
4519315,Fire and forget missiles system,,1985-05-28,1985
4521677,Product control system for supermarkets and the like,,1985-06-04,1985
4521979,Shock absorbing shoe sole,,1985-06-11,1985
4525665,Induction furnace monitor,,1985-06-25,1985
4525762,Arc suppression device and method,,1985-06-25,1985
4524759,Process for the reversible transfer of thermal energy and heat transfer system useful therein,,1985-06-25,1985
RE31928,Display panel for displaying a bar of light,,1985-06-25,1985
4525235,Paper and tape dispensing apparatus,,1985-06-25,1985
4525367,Method for preparing an expanded food product,,1985-06-25,1985
4526169,Fine control system for a glass electrode or the like,,1985-07-02,1985
4530012,Tracking control system for magnetic video recording and/or reproducing apparatus with tracking signal positions staggered with respect to the positions of tracking signals on adjacent tracks,,1985-07-16,1985
4531090,Position transducer for an internal combustion engine function control system,,1985-07-23,1985
4532285,Organoclay antiozonant complex,,1985-07-30,1985
4532483,Coaxial RF matching transformer having line sections simultaneous adjustable while retaining a fix transformer line length,,1985-07-30,1985
4534673,Elastomeric pavement marker,,1985-08-13,1985
4536576,Agricultural sulfonamides,,1985-08-20,1985
4537956,"Antibiotics X-14889 A, C and D",,1985-08-27,1985
4539283,Amorphous silicon photoconductive member,,1985-09-03,1985
D280521,Guitar or similar article,,1985-09-10,1985
4540644,Xerographic toner composition for producing raised images,,1985-09-10,1985
D280664,Body massager,,1985-09-17,1985
4541509,Shoring frame,,1985-09-17,1985
D281069,Radio,,1985-10-22,1985
4548358,Multiple piece cutting tip,,1985-10-22,1985
4553624,Front-wheel driving apparatus,,1985-11-19,1985
D281433,Child's musical mobile music box cover,,1985-11-19,1985
4554984,Drill box support mechanism for mining bolter machines,,1985-11-26,1985
4558109,Curable organopolysiloxane compositions,,1985-12-10,1985
4558013,Calibrated reaction measurement system,,1985-12-10,1985
4562231,Polyether sulfone resin containing molding composition and method,,1985-12-31,1985
4568400,Circular cable coating nozzle for applying waterproof covering to cables,,1986-02-04,1986
4568767,Process for the manufacture of dialkyl sulfides,,1986-02-04,1986
4569525,Golf club swing training device,,1986-02-11,1986
4569932,Low toxicity radiation sensitizer,,1986-02-11,1986
4569563,Slide element employing balls and slide structure including said element,,1986-02-11,1986
4573297,Economy poke-thru,,1986-03-04,1986
4575490,One step method for sphering and fixing whole blood erythrocytes,,1986-03-11,1986
4577278,Method and system for controlling a selected zone in a fuel fired furnace,,1986-03-18,1986
4576627,Method of providing fertilizer from brines,,1986-03-18,1986
4576464,Charge eliminating lamp device,,1986-03-18,1986
4584143,Fluoroalkyl-carbamyl group containing acrylates and methacrylates,,1986-04-22,1986
4585237,Piston and oil control ring therefor,,1986-04-29,1986
4590463,Digital control of color in CRT display,,1986-05-20,1986
4589367,System for automatically painting pencils,,1986-05-20,1986
4590435,High input impedance differential amplifier,,1986-05-20,1986
4590657,Method of constructing an assembly with a roller bearing to avoid fretting corrosion,,1986-05-27,1986
4592187,Method and apparatus for attaching furring to columns,,1986-06-03,1986
4595253,Parallel-to-serial conversion of optical data using acousto-optical diffraction,,1986-06-17,1986
4597129,Windscreen wiper device,,1986-07-01,1986
4597210,Decorative item and method of making the same,,1986-07-01,1986
4598360,Read control operations system for a multiple line adapter organization,,1986-07-01,1986
4598543,Variable cycle engine for high altitude aircraft,,1986-07-08,1986
D284565,Trim piece for an automobile hood,,1986-07-08,1986
4600810,Telephone line tester,,1986-07-15,1986
D284793,Combined fluorescent lamp and electrical adapter therefor,,1986-07-22,1986
4602958,Aerosol corrosion inhibitors,,1986-07-29,1986
D284993,Sink faucet,,1986-08-05,1986
4607302,Mode switch actuator for tape recorders,,1986-08-19,1986
4610011,Controller for a multistage space switching network,,1986-09-02,1986
4610259,EEG signal analysis system,,1986-09-09,1986
4611443,Wall line insulation pillows,,1986-09-16,1986
4613278,Conveyor robot,,1986-09-23,1986
4615727,Cycloalkyl amino-s-triazines and their use as selective agents against weeds and noxious grasses,,1986-10-07,1986
4618148,Racquetball racquet with increased hitting area,,1986-10-21,1986
4618074,Coin-operable machine for dispensing cooling elements,,1986-10-21,1986
D286710,Armchair,,1986-11-18,1986
4624562,Signal generator for aligning optical fibers,,1986-11-25,1986
4627551,Dispenser system and method for dispensing putty-like material,,1986-12-09,1986
4630012,Ring shaped dielectric resonator with adjustable tuning screw extending upwardly into ring opening,,1986-12-16,1986
4637554,Electromagnetic fuel injector with magnetic stop member,,1987-01-20,1987
4643484,Manually adjustable wheels,,1987-02-17,1987
4643573,Method for measuring the relative concentration of larger and smaller particles in suspension,,1987-02-17,1987
4643980,Glutaraldehyde indicator,,1987-02-17,1987
4645466,Surfboard user's foot piece and new combinations therewith,,1987-02-24,1987
4645783,Adhesive copolymer microspheres-containing aqueous suspension and method for producing the same,,1987-02-24,1987
4650113,Mailbox,,1987-03-17,1987
4650090,Manual sowing apparatus for fine and coarse seed,,1987-03-17,1987
4652334,Method for patterning silicon dioxide with high resolution in three dimensions,,1987-03-24,1987
4654231,Vanadium dioxide film deposition,,1987-03-31,1987
4654498,Electrical discharge machining electrode for forming minute holes in a workpiece and electrical discharge machining apparatus employing such an electrode,,1987-03-31,1987
4656214,Stain resistant plasticizers and compositions,,1987-04-07,1987
4655761,Disposable diaper with refastenable tape system,,1987-04-07,1987
4657171,Repair of a member having a projection,,1987-04-14,1987
4657323,D-subminature filter connector,,1987-04-14,1987
4658811,Facial contouring mask,,1987-04-21,1987
RE32406,Impact resistant soft coated laminates and process for making the same,,1987-04-21,1987
4660452,Elbow lever sheet metal cutting press consisting of a press frame and a press ram,,1987-04-28,1987
4662548,Pannier and mounting arrangement for cycles,,1987-05-05,1987
4664102,Electronic guidance for bone wedge excision,,1987-05-12,1987
D289769,Folding rear projection slide viewer,,1987-05-12,1987
4666482,Process for solidifying solvent refined coal,,1987-05-19,1987
4670503,"Aqueous, pasty coating composition and the use thereof",,1987-06-02,1987
4671643,Controlling method of a copying machine,,1987-06-09,1987
4679620,Method and apparatus for cleaning plate heat exchangers used for recovering heat from exhaust gases,,1987-07-14,1987
4681961,Adhesion promoters for the production of volcanizates having a favorable filler/elastomer bond,,1987-07-21,1987
4682077,Television camera tube device,,1987-07-21,1987
4681547,Cervical exam teaching method,,1987-07-21,1987
4683190,Process to lower the viscosity of coating solutions for the production of light-sensitive reproduction materials,,1987-07-28,1987
4685904,Needle construction for axillary plexus brachialis anesthesia,,1987-08-11,1987
4687019,Float valve assembly,,1987-08-18,1987
4688102,Color video signal mixing system,,1987-08-18,1987
4691281,Data processing system simultaneously carrying out address translation of a plurality of logical addresses,,1987-09-01,1987
4692240,Apparatus and a method for separating one solid component from another solid component in suspension in a liquid,,1987-09-08,1987
4696786,Process and device for adapting new upper internal equipment to the vessel of a pressurized water nuclear reactor,,1987-09-29,1987
4697542,Adjustable nozzle for coating equipment,,1987-10-06,1987
4697611,Device and method for restricting gas flow,,1987-10-06,1987
D292187,Flower pot cover,,1987-10-06,1987
4700353,Active modulation of quantum well lasers by energy shifts in gain spectra with applied electric field,,1987-10-13,1987
4699076,Safety deck system,,1987-10-13,1987
4700969,Ground clearance corrector for a suspension element of a heavy vehicle,,1987-10-20,1987
4700872,Dispensing pump for syringe,,1987-10-20,1987
